budget,genres,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,director
15000000.0,Mystery Horror Science-Fiction,9424,en,9.378688,24-07-1998,17507368.0,84.0,Disturbing Behavior,5.5,104,David Nutter
15000000.0,Drama Crime,97367,en,35.395129,20-03-2013,35485608.0,140.0,The Place Beyond the Pines,6.8,1653,Derek Cianfrance
15000000.0,Crime Action Thriller,254904,en,45.317278,27-08-2014,32556119.0,108.0,The November Man,6.0,639,Roger Donaldson
15000000.0,Drama Thriller War,12162,en,47.006162,10-10-2008,42000000.0,131.0,The Hurt Locker,7.2,1840,Kathryn Bigelow
15000000.0,Fantasy Drama Horror Action Thriller,11495,en,11.379652,11-05-1984,17080167.0,114.0,Firestarter,5.9,173,Mark L. Lester
15000000.0,Crime Thriller,64689,en,24.612603,20-09-2012,37930465.0,97.0,Killing Them Softly,5.8,742,Andrew Dominik
15000000.0,Thriller,157849,en,26.708193,25-07-2014,31554855.0,121.0,A Most Wanted Man,6.5,541,Anton Corbijn
0.0,Adventure Animation Comedy Science-Fiction Family,15511,en,1.800119,11-01-2008,0.0,85.0,VeggieTales: The Pirates Who Don't Do Anything,5.9,25,Mike Nawrocki
15000000.0,Music Documentary,37003,en,0.335195,19-05-2007,22730842.0,85.0,U2 3D,6.7,10,Mark Pellington
25000000.0,Action Fantasy Science-Fiction,12211,en,11.782725,01-09-2000,15843608.0,87.0,Highlander: Endgame,4.4,104,Douglas Aarniokoski
0.0,Crime Drama Music,13816,en,2.711955,25-08-2006,0.0,121.0,Idlewild,5.1,17,Bryan Barber
15000000.0,Drama Romance,51828,en,16.629173,02-03-2011,59389433.0,107.0,One Day,7.0,978,Lone Scherfig
15000000.0,Drama,22798,en,20.05902,13-09-2009,16633035.0,111.0,Whip It,6.7,357,Drew Barrymore
15000000.0,Crime Thriller,7501,en,8.113634,07-09-2001,12000000.0,92.0,Knockaround Guys,5.9,97,Brian Koppelman
0.0,Fantasy Comedy,37718,en,2.857936,27-08-1999,0.0,97.0,The Muse,5.3,31,Albert Brooks
20000000.0,Drama Music,15237,en,3.138118,02-07-2004,0.0,125.0,De-Lovely,6.3,32,Irwin Winkler
0.0,Family,17644,en,0.722911,01-01-1998,0.0,76.0,Barney's Great Adventure,2.9,8,Steve Gomer
15000000.0,Action,97430,en,17.672021,02-11-2012,15608545.0,96.0,The Man with the Iron Fists,5.2,358,RZA
15000000.0,Drama Comedy Romance,12257,en,3.033471,25-11-1998,10443316.0,93.0,Home Fries,4.8,32,Dean Parisot
0.0,Romance,13539,en,3.313257,23-03-2000,0.0,96.0,Here On Earth,5.4,48,Mark Piznarski
15000000.0,Music Drama Romance,14024,en,10.9071,10-08-2004,14867514.0,103.0,Raise Your Voice,6.0,211,Sean McNamara
15000000.0,Comedy Crime,115,en,49.230089,06-03-1998,46189568.0,117.0,The Big Lebowski,7.8,2926,Joel Coen
15000000.0,Drama,7874,en,11.429607,08-12-2006,10903846.0,116.0,Black Snake Moan,6.6,243,Craig Brewer
15000000.0,Action Crime Drama Thriller,4911,en,6.373316,14-12-2002,9237470.0,118.0,Dark Blue,6.5,85,Ron Shelton
16000000.0,Drama Thriller,1988,en,9.717392,01-01-2007,18928871.0,100.0,A Mighty Heart,6.7,95,Michael Winterbottom
15000000.0,Drama Comedy Romance,16222,en,8.074807,31-03-2000,9902115.0,94.0,Whatever It Takes,5.0,37,David Raynr
20000000.0,Comedy,9557,en,7.034752,01-10-2002,8586376.0,94.0,Boat Trip,4.7,146,Mort Nathan
0.0,Comedy Drama Fantasy Romance,57943,en,0.116873,01-02-1998,0.0,98.0,The Love Letter,4.7,3,Dan Curtis
15000000.0,Comedy Drama Crime,8321,en,25.329493,08-02-2008,34533783.0,107.0,In Bruges,7.4,1388,Martin McDonagh
15000000.0,Comedy Music,10186,en,13.832376,20-08-2008,8762890.0,102.0,The Rocker,5.6,156,Peter Cattaneo
15000000.0,Comedy,25704,en,7.446069,21-08-2009,6405245.0,89.0,Post Grad,5.0,100,Vicky Jenson
15000000.0,Drama,133694,en,13.568302,23-09-2012,8138788.0,106.0,Promised Land,6.0,243,Gus Van Sant
15000000.0,Comedy Romance,19265,en,21.857387,19-06-2009,35097815.0,92.0,Whatever Works,6.8,350,Woody Allen
15000000.0,Thriller,36047,en,0.249245,19-07-2000,5217498.0,105.0,The In Crowd,4.7,15,Mary Lambert
15000000.0,Adventure Crime Drama Mystery Western,8053,en,12.163832,17-11-2005,12036149.0,121.0,The Three Burials of Melquiades Estrada,7.0,177,Tommy Lee Jones
15000000.0,Action Comedy Crime Mystery,5236,en,32.690038,05-09-2005,15785148.0,103.0,Kiss Kiss Bang Bang,7.2,886,Shane Black
25000000.0,Thriller Comedy Horror,6552,en,8.583217,30-04-1999,4152230.0,92.0,Idle Hands,6.1,182,Rodman Flender
15000000.0,Thriller Drama Mystery,1018,en,31.60985,16-05-2001,20117339.0,147.0,Mulholland Drive,7.6,1477,David Lynch
15000000.0,Drama Romance Science-Fiction,42188,en,30.983397,15-09-2010,9455232.0,104.0,Never Let Me Go,6.8,737,Mark Romanek
0.0,Drama,112430,en,1.485324,05-08-2007,0.0,276.0,The Company,7.0,12,Mikael Salomon
15000000.0,Thriller Crime Mystery,6687,en,11.428903,18-01-2008,5926410.0,111.0,Transsiberian,6.5,195,Brad Anderson
15000000.0,Horror Thriller Crime,8461,en,15.175289,20-10-2007,7938872.0,112.0,Funny Games,6.3,545,Michael Haneke
0.0,Drama Thriller Science-Fiction,331592,en,2.414721,11-09-2015,0.0,100.0,Listening,5.5,31,Khalil Sullins
0.0,Drama,47692,en,0.470645,24-11-1999,0.0,116.0,Felicia's Journey,6.6,23,Atom Egoyan
92620000.0,Drama Science-Fiction,19,de,32.351527,10-01-1927,650422.0,153.0,Metropolis,8.0,657,Fritz Lang
12000000.0,Action Thriller Science-Fiction,10045,fr,17.493735,09-11-2004,9584131.0,84.0,District B13,6.5,565,Pierre Morel
8000000.0,Drama Crime,400,en,6.932221,01-12-1995,529766.0,116.0,Things to Do in Denver When You're Dead,6.7,85,Gary Fleder
15000000.0,Action Drama History,253450,zh,8.142166,27-08-2015,632542.0,105.0,The Assassin,6.6,157,Hou Hsiao-hsien
8500000.0,Adventure Action Thriller,16353,th,9.029489,04-12-2008,8936663.0,98.0,Ong Bak 2,6.0,152,Tony Jaa
12000000.0,Adventure Action Drama,23759,en,22.708647,15-02-2010,6814789.0,97.0,Centurion,5.9,386,Neil Marshall
15000000.0,Drama Action Thriller,24206,en,2.609057,26-06-1996,76382.0,93.0,Silent Trigger,5.0,22,Russell Mulcahy
15000000.0,Mystery Drama Crime Thriller Horror,10185,en,19.913961,07-08-2008,3533227.0,98.0,The Midnight Meat Train,6.0,290,Ry\u00fbhei Kitamura
15000000.0,Drama,75033,en,1.897761,16-09-2011,0.0,107.0,Winnie Mandela,5.2,5,Darrell James Roodt
15000000.0,Action Comedy Drama History,31668,en,1.833058,14-10-2001,23000.0,99.0,All The Queen's Men,6.1,7,Stefan Ruzowitzky
15000000.0,Comedy Drama Romance Fantasy Music,13501,en,12.185204,25-01-2007,20380.0,93.0,The Good Night,5.7,41,Jake Paltrow
0.0,Drama Fantasy,15208,en,2.500218,04-07-2008,0.0,141.0,Bathory: Countess of Blood,5.6,31,Juraj Jakubisko
20000000.0,Animation Adventure Family,172391,en,6.459787,18-07-2013,27187375.0,85.0,Khumba,5.8,72,Anthony Silverston
15000000.0,Drama,370980,it,0.738646,03-12-2015,0.0,0.0,Chiamatemi Francesco - Il Papa della gente,7.3,12,Daniele Luchetti
0.0,Drama Foreign,40880,en,0.165367,29-06-2001,0.0,124.0,Pandaemonium,4.5,2,Julien Temple
14600000.0,Romance Fantasy Drama Comedy,137,en,52.744331,11-02-1993,70906973.0,101.0,Groundhog Day,7.4,2301,Harold Ramis
14800000.0,Comedy Drama Music,264999,en,29.660993,01-07-2015,122513057.0,115.0,Magic Mike XXL,6.3,706,Gregory Jacobs
14500000.0,Drama Romance,454,en,41.493042,31-10-1996,147298761.0,120.0,Romeo + Juliet,6.7,1374,Baz Luhrmann
10000000.0,Drama War,53457,fr,10.072199,16-09-2010,17511906.0,111.0,Sarah's Key,7.2,196,Gilles Paquet-Brenner
14000000.0,Western,33,en,37.380435,07-08-1992,159157447.0,131.0,Unforgiven,7.7,1113,Clint Eastwood
14200000.0,Drama,1951,da,7.05145,16-05-2005,674918.0,139.0,Manderlay,6.9,78,Lars von Trier
15000000.0,Drama Romance,12405,en,59.258969,12-05-2008,377910544.0,120.0,Slumdog Millionaire,7.6,2827,Danny Boyle
14000000.0,Drama Romance Thriller,10998,en,16.742972,11-09-1987,320145693.0,119.0,Fatal Attraction,6.6,291,Adrian Lyne
14000000.0,Romance Comedy,114,en,45.473484,23-03-1990,463000000.0,119.0,Pretty Woman,7.0,1746,Garry Marshall
14000000.0,Drama War,2604,en,25.949277,20-12-1989,161001698.0,145.0,Born on the Fourth of July,6.7,395,Oliver Stone
14000000.0,Comedy,864,en,22.409117,30-09-1993,154864401.0,98.0,Cool Runnings,6.8,491,Jon Turteltaub
15000000.0,Mystery Horror,14435,en,13.706357,16-01-2009,100734718.0,101.0,My Bloody Valentine,5.3,299,Patrick Lussier
13000000.0,Drama Music,1931,en,6.92205,16-05-2007,75511123.0,114.0,Stomp the Yard,6.1,88,Sylvain White
14000000.0,Adventure Action Thriller,691,en,27.17347,07-07-1977,185438673.0,125.0,The Spy Who Loved Me,6.6,507,Lewis Gilbert
14000000.0,Horror Thriller,9877,en,12.159009,25-09-1998,72527595.0,99.0,Urban Legend,5.6,290,Jamie Blanks
14000000.0,Action Adventure Drama Family,12227,en,13.13724,18-01-1991,34793160.0,107.0,White Fang,6.5,135,Randal Kleiser
13000000.0,History Drama,71688,en,23.3784,30-12-2011,114956699.0,105.0,The Iron Lady,6.2,527,Phyllida Lloyd
0.0,Action Adventure Animation Comedy Family,15173,en,1.446172,04-10-2002,0.0,82.0,Jonah: A VeggieTales Movie,6.4,22,Phil Vischer
14000000.0,Drama Romance,8291,en,3.650857,23-07-1993,27515786.0,109.0,Poetic Justice,6.9,47,John Singleton
14000000.0,Action Adventure Comedy,13950,en,5.102258,08-03-2002,25482931.0,95.0,All About the Benjamins,5.8,48,Kevin Bray
14000000.0,Comedy Horror Romance,12158,en,6.772615,27-10-1995,19800000.0,100.0,Vampire in Brooklyn,4.5,111,Wes Craven
14000000.0,Horror Thriller Fantasy,11586,en,11.543363,17-06-1977,30749142.0,118.0,Exorcist II: The Heretic,4.5,133,John Boorman
14000000.0,Thriller Mystery Adventure,12403,en,20.792603,08-06-2009,22852638.0,98.0,A Perfect Getaway,6.2,351,David Twohy
14000000.0,Comedy,34563,en,6.733485,12-03-2010,21409028.0,103.0,Our Family Wedding,5.7,39,Rick Famuyiwa
12000000.0,Comedy Drama War,10368,en,2.238646,25-03-1999,21001563.0,117.0,Tea with Mussolini,5.8,32,Franco Zeffirelli
0.0,Drama Music Romance,12637,en,3.876242,21-06-1977,0.0,155.0,"New York, New York",6.1,67,Martin Scorsese
0.0,Comedy Drama,34152,en,1.89218,13-05-1994,0.0,115.0,Crooklyn,6.7,31,Spike Lee
11000000.0,Comedy Romance,14434,en,4.536745,16-03-2007,13196245.0,90.0,I Think I Love My Wife,5.0,55,Chris Rock
11000000.0,Horror Science-Fiction,11470,en,11.220643,24-07-2001,16951798.0,91.0,Jason X,4.5,291,James Isaac
14000000.0,Comedy Romance,24940,en,4.66723,02-02-2001,10424470.0,86.0,Head Over Heels,5.3,73,Mark Waters
14000000.0,Comedy,82679,en,7.487843,25-10-2012,11417362.0,87.0,Fun Size,5.5,134,Josh Schwartz
14000000.0,Drama,2013,fr,13.65494,22-05-2007,19777647.0,112.0,The Diving Bell and the Butterfly,7.4,283,Julian Schnabel
26000000.0,Romance Drama,1440,en,11.942862,06-10-2006,14821658.0,136.0,Little Children,6.9,240,Todd Field
14000000.0,Drama Mystery Thriller,18041,en,5.833687,21-04-2000,5108820.0,90.0,Gossip,5.5,68,Davis Guggenheim
0.0,Horror Mystery Thriller,14033,en,3.231848,06-09-2001,0.0,84.0,Soul Survivors,4.4,49,Stephen Carpenter
14000000.0,Drama Romance,87729,en,0.900442,31-03-1995,2474000.0,139.0,Jefferson in Paris,5.2,10,James Ivory
0.0,Action Adventure Drama Romance,41317,en,0.633004,02-11-1978,0.0,127.0,Caravans,5.8,1,James Fargo
0.0,Drama Romance,37842,fr,1.866443,20-05-2009,0.0,104.0,Wild Grass,5.8,22,Alain Resnais
14000000.0,Drama,44754,en,4.898424,30-09-2011,46495.0,149.0,Margaret,6.1,86,Kenneth Lonergan
14000000.0,Romance Drama,43949,en,24.210698,06-08-2010,1755212.0,89.0,Flipped,7.4,418,Rob Reiner
14000000.0,Drama Romance,142,en,44.135568,02-09-2005,178043761.0,134.0,Brokeback Mountain,7.5,1480,Ang Lee
13500000.0,Drama Romance,10712,en,9.982885,01-09-2002,29027914.0,107.0,Far from Heaven,6.9,144,Todd Haynes
14000000.0,Comedy,243938,en,16.618874,20-02-2015,12314651.0,93.0,Hot Tub Time Machine 2,5.0,354,Steve Pink
13500000.0,Drama,10876,en,7.261196,22-11-2000,7060876.0,124.0,Quills,6.8,128,Philip Kaufman
15000000.0,Comedy Crime,86838,en,32.306455,07-09-2012,19422261.0,110.0,Seven Psychopaths,6.7,1206,Martin McDonagh
18339750.0,Drama History War,613,de,32.445895,08-09-2004,92180910.0,156.0,Downfall,7.7,1037,Oliver Hirschbiegel
12806000.0,Drama,1913,es,17.363739,03-09-2004,38535221.0,125.0,The Sea Inside,7.2,219,Alejandro Amen\u00e1bar
13300000.0,Thriller Science-Fiction Drama,97370,en,29.782161,14-03-2014,5380251.0,108.0,Under the Skin,6.0,1102,Jonathan Glazer
13000000.0,Comedy Drama War,801,en,18.362333,23-12-1987,123922370.0,121.0,"Good Morning, Vietnam",7.1,642,Barry Levinson
13400000.0,Action Comedy Thriller,70829,en,0.680753,29-12-2010,16700000.0,100.0,The Last Godfather,4.7,7,Shim Hyung-Rae
13000000.0,Documentary Music Family,54518,en,6.735922,11-02-2011,98441954.0,105.0,Justin Bieber: Never Say Never,4.8,154,Jon M. Chu
13000000.0,Drama Thriller,44214,en,91.285683,02-12-2010,327803731.0,108.0,Black Swan,7.3,4430,Darren Aronofsky
13000000.0,Drama Crime,240,en,105.792936,20-12-1974,47542841.0,200.0,The Godfather: Part II,8.3,3338,Francis Ford Coppola
13000000.0,Drama Family Romance Music,9816,en,9.969624,12-01-2001,91038276.0,112.0,Save the Last Dance,6.3,352,Thomas Carter
7000000.0,Horror Thriller,10131,en,17.113408,19-08-1988,72500000.0,99.0,A Nightmare on Elm Street 4: The Dream Master,5.8,281,Renny Harlin
16000000.0,Drama,339984,en,10.248439,17-03-2016,77000000.0,117.0,Miracles from Heaven,6.7,186,Patricia Riggen
13000000.0,Comedy,8859,en,25.316146,15-12-2000,73180723.0,83.0,"Dude, Where’s My Car?",5.2,509,Danny Leiner
13000000.0,Crime Action Adventure Drama Western,11967,en,9.499325,12-08-1988,44726644.0,107.0,Young Guns,6.6,258,Christopher Cain
13000000.0,Comedy,239563,en,43.791745,09-10-2014,54837234.0,102.0,St. Vincent,7.1,763,Theodore Melfi
12500000.0,Comedy Romance,222899,en,11.828068,14-02-2014,49002684.0,100.0,About Last Night,6.0,210,Steve Pink
16000000.0,Comedy Romance Drama,4951,en,54.550275,30-03-1999,53478166.0,97.0,10 Things I Hate About You,7.3,1701,Gil Junger
17000000.0,Horror Drama Thriller,332567,en,60.829621,24-06-2016,119100758.0,86.0,The Shallows,6.2,1567,Jaume Collet-Serra
13000000.0,Science-Fiction Thriller,1954,en,73.307513,22-01-2004,96060858.0,113.0,The Butterfly Effect,7.3,2060,Eric Bress
13000000.0,Comedy Drama,15250,en,2.388918,27-11-2007,0.0,117.0,This Christmas,7.1,29,Preston A. Whitmore II
12000000.0,Science-Fiction Comedy Family,22345,en,4.580081,12-03-1999,36450736.0,97.0,Baby Geniuses,3.3,75,Bob Clark
13000000.0,Action Adventure Comedy Thriller,9448,en,6.425528,24-04-1998,27007143.0,91.0,The Big Hit,6.1,109,Kirk Wong
13000000.0,Drama Horror,11186,en,16.681567,09-11-1990,35763605.0,84.0,Child's Play 2,5.8,308,John Lafia
13200000.0,Crime Thriller,136835,en,24.656068,10-09-2014,53830415.0,83.0,No Good Deed,5.6,181,Sam Miller
18000000.0,Science-Fiction Horror Thriller,5876,en,37.104353,21-11-2007,57096190.0,126.0,The Mist,6.7,1399,Frank Darabont
15000000.0,Drama Science-Fiction,264660,en,95.130041,21-01-2015,36869414.0,108.0,Ex Machina,7.6,4737,Alex Garland
13000000.0,Fantasy Drama Comedy,492,en,27.546914,30-09-1999,22863596.0,112.0,Being John Malkovich,7.3,1101,Spike Jonze
6000000.0,Comedy Romance,25462,en,2.27213,07-09-2001,0.0,90.0,Two Can Play That Game,6.6,17,Mark Brown
13000000.0,Family Adventure Science-Fiction,238603,en,17.371327,14-06-2014,45300000.0,89.0,Earth to Echo,5.7,290,Dave Green
13000000.0,Drama Romance,10691,en,6.130096,29-06-2001,16929123.0,99.0,Crazy/Beautiful,6.6,96,John Stockwell
19000000.0,Action Adventure Drama War,1251,en,24.47248,19-12-2006,68673228.0,141.0,Letters from Iwo Jima,7.2,541,Clint Eastwood
13000000.0,Adventure Comedy Drama Science-Fiction,5172,en,6.764437,15-10-2006,11130889.0,104.0,The Astronaut Farmer,6.2,123,Michael Polish
13000000.0,Comedy Romance,58680,en,1.750054,08-05-1998,8026971.0,84.0,Woo,5.5,10,Daisy von Scherler Mayer
6000000.0,Drama Thriller,264644,en,66.11334,16-10-2015,35401758.0,117.0,Room,8.1,2757,Lenny Abrahamson
13000000.0,Comedy Crime Horror Thriller,11592,en,6.170139,13-04-1994,7820688.0,95.0,Serial Mom,6.4,135,John Waters
13000000.0,Comedy,16406,en,4.742537,04-08-1999,27500000.0,94.0,Dick,5.7,67,Andrew Fleming
0.0,Drama Thriller,19052,en,1.212956,04-11-1999,0.0,99.0,Light It Up,6.6,7,Craig Bolotin
13000000.0,Music Drama,3682,en,11.880899,28-08-1998,16757163.0,106.0,54,5.5,135,Mark Christopher
13000000.0,Comedy,107811,en,35.522027,01-03-2013,48065672.0,93.0,21 & Over,5.7,737,Jon Lucas
13000000.0,Drama Romance,2266,fr,10.573191,16-05-2006,4857367.0,120.0,"Paris, je t'aime",6.8,207,Isabel Coixet
13000000.0,Comedy Drama Romance,144340,en,17.632446,21-03-2013,18000000.0,107.0,Admission,5.4,304,Paul Weitz
0.0,Romance Drama,48217,en,1.780065,01-01-2000,0.0,112.0,The Widow of Saint-Pierre,6.7,11,Patrice Leconte
15000000.0,Drama Thriller Mystery,28211,en,26.373864,25-03-2009,8459458.0,96.0,Chloe,5.9,498,Atom Egoyan
13000000.0,Comedy Crime Drama,47502,en,1.647335,03-04-1996,9789900.0,91.0,Faithful,4.8,4,Paul Mazursky
13000000.0,Drama Action Comedy Crime,9950,en,12.321302,16-03-2006,2636637.0,125.0,Find Me Guilty,6.5,138,Sidney Lumet
13000000.0,Drama Romance,84892,en,43.444135,20-09-2012,33400000.0,102.0,The Perks of Being a Wallflower,7.7,2968,Stephen Chbosky
3000000.0,Action,24227,en,1.279106,14-05-1993,1200000.0,87.0,Excessive Force,4.5,10,Jon Hess
13000000.0,Drama,9672,en,3.680896,16-11-2006,1151330.0,110.0,Infamous,6.4,60,Douglas McGrath
0.0,Drama Romance Western,44853,en,2.996284,29-12-2000,0.0,120.0,The Claim,5.6,17,Michael Winterbottom
13000000.0,Thriller Horror,157544,en,10.475368,24-07-2015,1784763.0,91.0,The Vatican Tapes,4.6,243,Mark Neveldine
14350531.0,Action Comedy Science-Fiction,59678,en,30.952377,12-05-2011,3964682.0,88.0,Attack the Block,6.3,733,Joe Cornish
10000000.0,Drama Romance War,79777,en,4.267466,23-12-2011,303877.0,127.0,In the Land of Blood and Honey,5.8,45,Angelina Jolie
13000000.0,Crime Thriller,158011,en,34.532418,14-03-2013,68572378.0,94.0,The Call,6.6,1257,Brad Anderson
0.0,Family Action Adventure,17043,en,1.714972,26-07-2002,33082548.0,90.0,The Crocodile Hunter: Collision Course,5.3,34,John Stainton
13000000.0,Comedy Drama Romance,8952,en,19.664699,18-01-2009,10652035.0,98.0,I Love You Phillip Morris,6.4,503,Glenn Ficarra
12000000.0,Adventure Drama,62204,xx,6.537986,15-12-1981,55260558.0,100.0,Quest for Fire,7.1,109,Jean-Jacques Annaud
12500000.0,Drama Romance,13435,en,13.349012,19-12-2002,23367586.0,120.0,Antwone Fisher,6.7,137,Denzel Washington
12500000.0,Action Thriller Crime Romance,319,en,35.268557,09-09-1993,12281551.0,120.0,True Romance,7.5,749,Tony Scott
12500000.0,Crime Drama Mystery,9504,en,13.939054,15-09-1992,10725228.0,100.0,Glengarry Glen Ross,7.5,323,James Foley
12500000.0,Horror Mystery Thriller,26688,en,8.780512,09-09-2009,27206120.0,101.0,Sorority Row,5.4,177,Stewart Hendler
12000000.0,Comedy Romance Drama,6615,en,15.817096,12-10-2007,11293663.0,106.0,Lars and the Real Girl,7.1,509,Craig Gillespie
12500000.0,War Drama,14574,en,34.821223,07-05-2008,20416563.0,94.0,The Boy in the Striped Pyjamas,7.7,1451,Mark Herman
12800000.0,Drama Crime Music,16,en,22.022228,17-05-2000,40031879.0,140.0,Dancer in the Dark,7.6,377,Lars von Trier
0.0,Drama Romance,39780,en,0.139384,31-12-1997,0.0,132.0,Oscar and Lucinda,6.2,25,Gillian Armstrong
12500000.0,Crime Drama,21612,en,2.950618,26-01-1996,1227324.0,99.0,The Funeral,7.3,31,Abel Ferrara
15000000.0,Comedy Drama Romance,36691,en,7.497306,07-09-2009,5024782.0,90.0,Solitary Man,5.8,84,Brian Koppelman
20000000.0,Action Comedy Thriller,23631,en,26.396191,01-09-2010,31327899.0,105.0,Machete,6.3,1150,Robert Rodriguez
12500000.0,Crime Comedy Drama,45324,en,6.546037,16-09-2010,1083683.0,108.0,Casino Jack,6.0,94,George Hickenlooper
12300000.0,Animation Adventure Family,12144,en,28.670193,18-11-1988,84460846.0,69.0,The Land Before Time,7.0,640,Don Bluth
12500000.0,Drama Family,56601,en,0.903529,01-04-2010,3878993.0,118.0,The Perfect Game,6.3,30,William Dear
8000000.0,Drama Horror Thriller,9552,en,47.584643,26-12-1973,441306145.0,122.0,The Exorcist,7.5,2005,William Friedkin
7000000.0,Horror Thriller Adventure,578,en,50.152327,18-06-1975,470654000.0,124.0,Jaws,7.5,2542,Steven Spielberg
11000000.0,Comedy Romance,2105,en,60.767168,09-07-1999,235483004.0,95.0,American Pie,6.4,2296,Chris Weitz
12516654.0,Animation Comedy Drama Family,126319,fr,11.103202,12-12-2012,8109160.0,78.0,Ernest & Celestine,7.6,142,St\u00e9phane Aubier
25000000.0,Action Adventure Comedy,10136,en,15.26213,12-12-1986,79817939.0,94.0,The Golden Child,5.6,304,Michael Ritchie
12000000.0,Comedy Romance,67660,en,6.035152,16-04-2012,96070507.0,122.0,Think Like a Man,6.9,281,Tim Story
12000000.0,Comedy Drama,10611,en,10.297189,01-04-2002,75781642.0,102.0,Barbershop,6.2,137,Tim Story
12000000.0,Action Adventure Science-Fiction Thriller,154,en,22.434102,03-06-1982,96800000.0,113.0,Star Trek II: The Wrath of Khan,7.3,675,Nicholas Meyer
15000000.0,Comedy Mystery,3049,en,41.249004,04-02-1994,107217396.0,86.0,Ace Ventura: Pet Detective,6.4,1648,Tom Shadyac
12000000.0,Thriller Science-Fiction,860,en,23.161754,03-06-1983,79567667.0,114.0,WarGames,7.0,504,John Badham
12000000.0,Crime Drama Romance Thriller,9281,en,19.195399,08-02-1985,68706993.0,113.0,Witness,7.0,375,Peter Weir
12000000.0,Action Thriller War,75674,en,21.958055,24-02-2012,81272766.0,110.0,Act of Valor,6.3,417,Mike McCoy
12000000.0,Music Drama Romance Crime,9762,en,45.477802,11-08-2006,114194847.0,104.0,Step Up,6.7,1060,Anne Fletcher
12000000.0,Comedy Crime Romance,184,en,40.631671,24-12-1997,39673162.0,154.0,Jackie Brown,7.3,1514,Quentin Tarantino
12000000.0,Comedy Adventure,13335,en,26.219598,25-04-2008,43493123.0,107.0,Harold & Kumar Escape from Guantanamo Bay,6.2,497,Jon Hurwitz
