"Product_ID","Product_Weight","Energy_Efficiency","Visibility_Index","Product_Category","Product_Price","Store_ID","Store_Established_Year","Store_Size","Location_Type","Store_Type","Sales_Performance"
"FDD57",18.1,"Energy Efficient",0.022380952,"Monitors",93.6094,"OUT013",26,"High","Tier 3","Electronics Store Type1",476.047
"FDE46",18.6,"Energy Efficient",0.01575657,"Speakers",153.1366,"OUT013",26,"High","Tier 3","Electronics Store Type1",3173.8686
"FDB28",6.615,"Energy Efficient",0.156307983,"Laptops",196.3426,"OUT010",15,"Small","Tier 3","Retail Electronics Store",790.9704
"FDC41",15.6,"Energy Efficient",0.195688803,"Air Conditioners",77.367,"OUT010",15,"Small","Tier 3","Retail Electronics Store",153.134
"DRI23",18.85,"Energy Efficient",0.13747519,"Cameras",158.6578,"OUT045",11,"Small","Tier 2","Electronics Store Type1",3369.6138
"FDL33",7.235,"Energy Efficient",0.0661320287789511,"Speakers",197.2452,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2348.9424
"FDS03",7.825,"Energy Efficient",0.07962861,"Tablets",63.4826,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2002.0606
"NCY18",12.857645184136,"Energy Efficient",0.03100078,"Refrigerators",177.0054,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2101.2648
"FDE50",19.7,"Standard",0.016202582,"Headphones",188.2556,"OUT035",9,"Small","Tier 2","Electronics Store Type1",3379.6008
"FDT02",12.6,"Energy Efficient",0.024190156,"Laptops",34.4874,"OUT035",9,"Small","Tier 2","Electronics Store Type1",494.0236
"FDI34",10.65,"Standard",0.085308611,"Speakers",230.2668,"OUT045",11,"Small","Tier 2","Electronics Store Type1",5759.17
"FDO15",16.75,"Standard",0.008564925,"Tablets",73.2038,"OUT035",9,"Small","Tier 2","Electronics Store Type1",1404.1722
"DRI39",13.8,"Energy Efficient",0.097457483,"Laptops",55.393,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1018.674
"NCO14",9.6,"Energy Efficient",0.029619203,"Refrigerators",43.6086,"OUT013",26,"High","Tier 3","Electronics Store Type1",624.5204
"NCN19",13.1,"Energy Efficient",0.0661320287789511,"Miscellaneous Electronics",189.253,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1518.024
"DRJ25",14.6,"Energy Efficient",0.150872868,"Smartphones",47.5692,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1379.5376
"FDE10",6.67,"Standard",0.09031453,"Speakers",130.5626,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1180.4634
"FDQ08",15.7,"Standard",0.018930352,"Monitors",59.4536,"OUT046",16,"Small","Tier 1","Electronics Store Type1",857.5504
"NCQ43",17.75,"Energy Efficient",0.111209003,"Miscellaneous Electronics",107.7912,"OUT013",26,"High","Tier 3","Electronics Store Type1",982.7208
"FDY57",20.2,"Standard",0.121153331,"Speakers",97.3752,"OUT013",26,"High","Tier 3","Electronics Store Type1",958.752
"FDQ34",10.85,"Energy Efficient",0.163160327,"Speakers",107.4622,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1693.7952
"NCG19",20.25,"Energy Efficient",0.148163564,"Refrigerators",232.7616,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",1874.8928
"FDI33",12.857645184136,"Energy Efficient",0.028281197,"Speakers",90.2146,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",3648.584
"FDW27",5.86,"Standard",0.150853308,"Tablets",156.0314,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2016.7082
"FDH04",6.115,"Standard",0.011437302,"Air Conditioners",92.4488,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1358.232
"FDZ39",19.7,"Standard",0.018024769,"Tablets",104.499,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1031.99
"NCK19",9.8,"Energy Efficient",0.090448534,"Miscellaneous Electronics",194.5478,"OUT035",9,"Small","Tier 2","Electronics Store Type1",774.9912
"FDY20",12.5,"Standard",0.08175276,"Monitors",89.0488,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1267.6832
"FDN39",19.35,"Standard",0.109667698,"Tablets",166.0816,"OUT010",15,"Small","Tier 3","Retail Electronics Store",671.1264
"NCY41",16.75,"Energy Efficient",0.075735621,"Washing Machines",34.5532,"OUT046",16,"Small","Tier 1","Electronics Store Type1",323.5788
"NCN14",19.1,"Energy Efficient",0.091917786,"Miscellaneous Electronics",182.7608,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1837.608
"FDR07",21.35,"Energy Efficient",0.130127365,"Monitors",96.2094,"OUT010",15,"Small","Tier 3","Retail Electronics Store",190.4188
"FDW49",19.5,"Energy Efficient",0.082483516,"Headphones",179.2002,"OUT013",26,"High","Tier 3","Electronics Store Type1",2865.6032
"FDN23",6.575,"Standard",0.075507758,"Keyboards",146.4444,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1596.5884
"FDS33",6.67,"Standard",0.124126756,"Speakers",88.9514,"OUT017",6,"Small","Tier 2","Electronics Store Type1",2125.2336
"FDY36",12.3,"Energy Efficient",0.009425158,"Microwaves",74.838,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",1537.998
"FDH20",16.1,"Standard",0.024999711,"Monitors",97.841,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1255.033
"FDR15",12.857645184136,"Standard",0.058545606,"Tablets",155.8314,"OUT019",28,"Small","Tier 1","Retail Electronics Store",310.2628
"NCP50",17.35,"Energy Efficient",0.020676141,"Miscellaneous Electronics",80.6618,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1208.427
"FDS40",15.35,"Energy Efficient",0.02346559,"Air Conditioners",35.219,"OUT010",15,"Small","Tier 3","Retail Electronics Store",36.619
"FDG38",8.975,"Standard",0.05272914,"Headphones",86.4224,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1022.6688
"NCO18",13.15,"Energy Efficient",0.024630755,"Refrigerators",178.2686,"OUT013",26,"High","Tier 3","Electronics Store Type1",2666.529
"NCO54",19.5,"Energy Efficient",0.014274292,"Refrigerators",55.6614,"OUT046",16,"Small","Tier 1","Electronics Store Type1",718.3982
"NCW18",15.1,"Energy Efficient",0.059313603,"Refrigerators",238.1248,"OUT035",9,"Small","Tier 2","Electronics Store Type1",4266.4464
"FDB36",5.465,"Standard",0.048518008,"Microwaves",132.9626,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2360.9268
"FDJ45",17.75,"Energy Efficient",0.073349552,"Home Theater Systems",34.2216,"OUT013",26,"High","Tier 3","Electronics Store Type1",934.7832
"FDP60",12.857645184136,"Energy Efficient",0.055648052,"Microwaves",100.3016,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2833.6448
"DRD12",6.96,"Energy Efficient",0.077129323,"Smartphones",92.7146,"OUT013",26,"High","Tier 3","Electronics Store Type1",1733.0774
"FDR47",17.85,"Energy Efficient",0.087824967,"Keyboards",196.0794,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1755.7146
"FDJ10",5.095,"Standard",0.130031207,"Speakers",142.4838,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",561.9352
"DRC25",5.73,"Energy Efficient",0.045334098,"Smartphones",87.0882,"OUT013",26,"High","Tier 3","Electronics Store Type1",1803.6522
"NCW54",7.5,"Energy Efficient",0.096333029,"Refrigerators",57.8588,"OUT013",26,"High","Tier 3","Electronics Store Type1",1145.176
"FDA26",7.855,"Standard",0.073858923,"Laptops",218.6482,"OUT013",26,"High","Tier 3","Electronics Store Type1",3723.8194
"DRF01",5.655,"Energy Efficient",0.175047104,"Smartphones",146.9102,"OUT035",9,"Small","Tier 2","Electronics Store Type1",1895.5326
"NCZ17",12.15,"Energy Efficient",0.132952286,"Washing Machines",37.6506,"OUT010",15,"Small","Tier 3","Retail Electronics Store",37.9506
"FDK46",9.6,"Energy Efficient",0.086145867,"Speakers",258.362,"OUT010",15,"Small","Tier 3","Retail Electronics Store",259.662
"NCU41",18.85,"Energy Efficient",0.0520115,"Washing Machines",190.3846,"OUT013",26,"High","Tier 3","Electronics Store Type1",3630.6074
"FDV20",20.2,"Standard",0.059790095,"Monitors",127.4678,"OUT035",9,"Small","Tier 2","Electronics Store Type1",3560.6984
"FDT15",12.15,"Standard",0.071440118,"Tablets",182.295,"OUT010",15,"Small","Tier 3","Retail Electronics Store",549.285
"DRI25",19.6,"Energy Efficient",0.03395415,"Smartphones",56.4614,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",773.6596
"FDA40",16,"Standard",0.099271209,"Air Conditioners",88.5856,"OUT046",16,"Small","Tier 1","Electronics Store Type1",878.856
"FDZ15",12.857645184136,"Energy Efficient",0.020769677,"Laptops",117.5782,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2741.0986
"FDM13",6.425,"Energy Efficient",0.06316338,"Printers",132.2626,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2098.6016
"NCM05",6.825,"Energy Efficient",0.059846975,"Washing Machines",262.5226,"OUT046",16,"Small","Tier 1","Electronics Store Type1",9779.9362
"FDD38",12.857645184136,"Standard",0.014342659,"Headphones",103.7674,"OUT019",28,"Small","Tier 1","Retail Electronics Store",203.7348
"DRI01",7.97,"Energy Efficient",0.057667173,"Smartphones",172.1422,"OUT010",15,"Small","Tier 3","Retail Electronics Store",517.3266
"DRG13",17.25,"Energy Efficient",0.037155206,"Smartphones",166.4526,"OUT013",26,"High","Tier 3","Electronics Store Type1",3782.4098
"NCT30",9.1,"Energy Efficient",0.080417724,"Refrigerators",48.8718,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",425.4462
"NCG42",19.2,"Energy Efficient",0.041227831,"Refrigerators",129.831,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1947.465
"FDB14",12.857645184136,"Standard",0.102226474,"Headphones",91.312,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",3075.996
"FDO27",12.857645184136,"Standard",0.178210285,"Tablets",95.7752,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",3930.8832
"FDC14",14.5,"Standard",0.06904249,"Headphones",41.4454,"OUT010",15,"Small","Tier 3","Retail Electronics Store",41.9454
"FDB49",12.857645184136,"Standard",0.052791124,"Microwaves",98.5384,"OUT019",28,"Small","Tier 1","Retail Electronics Store",591.2304
"FDZ23",17.75,"Standard",0.067607749,"Microwaves",188.024,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",2796.36
"FDJ52",7.145,"Energy Efficient",0.017887474,"Air Conditioners",160.6578,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1765.0358
"FDJ56",8.985,"Energy Efficient",0.184440421,"Monitors",99.67,"OUT017",6,"Small","Tier 2","Electronics Store Type1",3295.71
"NCR54",16.35,"Energy Efficient",0.091074449,"Refrigerators",196.811,"OUT017",6,"Small","Tier 2","Electronics Store Type1",3338.987
"DRF01",5.655,"Energy Efficient",0.0661320287789511,"Smartphones",147.5102,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1166.4816
"DRK12",9.5,"Energy Efficient",0.041951439,"Smartphones",32.49,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",865.54
"FDL58",5.78,"Standard",0.074087369,"Speakers",264.9568,"OUT013",26,"High","Tier 3","Electronics Store Type1",6855.0768
"FDD44",8.05,"Standard",0.0661320287789511,"Monitors",257.5646,"OUT013",26,"High","Tier 3","Electronics Store Type1",5153.292
"FDT50",6.75,"Standard",0.108679906,"Laptops",95.6752,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1246.3776
"DRM23",16.6,"Energy Efficient",0.136500981,"Cameras",173.3422,"OUT017",6,"Small","Tier 2","Electronics Store Type1",4138.6128
"NCM31",6.095,"Energy Efficient",0.081361288,"Miscellaneous Electronics",141.9154,"OUT045",11,"Small","Tier 2","Electronics Store Type1",2694.4926
"FDY21",15.1,"Energy Efficient",0.0661320287789511,"Speakers",197.211,"OUT010",15,"Small","Tier 3","Retail Electronics Store",196.411
"FDR22",19.35,"Standard",0.018591464,"Speakers",112.9544,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",1342.2528
"NCV06",11.3,"Energy Efficient",0.066952965,"Refrigerators",192.0478,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",3099.9648
"FDR45",10.8,"Energy Efficient",0.029107004,"Speakers",240.5222,"OUT017",6,"Small","Tier 2","Electronics Store Type1",4541.4218
"FDH60",19.7,"Standard",0.0661320287789511,"Microwaves",194.411,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",5106.686
"FDR08",12.857645184136,"Energy Efficient",0.065872936,"Monitors",113.1886,"OUT019",28,"Small","Tier 1","Retail Electronics Store",111.1886
"FDA47",10.5,"Standard",0.117149075,"Microwaves",164.121,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1794.331
"FDS37",7.655,"Energy Efficient",0.031994534,"Headphones",114.3492,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",1853.5872
"FDF12",8.235,"Energy Efficient",0.08276363,"Microwaves",146.5076,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1625.8836
"FDP24",20.6,"Energy Efficient",0.083004078,"Microwaves",119.4756,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1090.5804
"FDU20",19.35,"Standard",0.021490911,"Monitors",122.1098,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",2892.2352
"FDW44",9.5,"Standard",0.058835928,"Monitors",170.2448,"OUT010",15,"Small","Tier 3","Retail Electronics Store",170.4448
"FDY39",5.305,"Standard",0.07871639,"Tablets",183.5608,"OUT010",15,"Small","Tier 3","Retail Electronics Store",551.2824
"DRD37",9.8,"Energy Efficient",0.013869809,"Smartphones",47.406,"OUT045",11,"Small","Tier 2","Electronics Store Type1",978.726
"FDZ35",9.6,"Standard",0.022274264,"Keyboards",101.699,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2992.771
"FDB50",13,"Energy Efficient",0.153618566,"Headphones",79.6986,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1480.0734
"FDY10",17.6,"Energy Efficient",0.049267759,"Speakers",113.0176,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",2862.94
"FDK41",14.3,"Energy Efficient",0.12826315,"Air Conditioners",83.4224,"OUT017",6,"Small","Tier 2","Electronics Store Type1",681.7792
"FDL24",10.3,"Standard",0.02494708,"Microwaves",172.3422,"OUT045",11,"Small","Tier 2","Electronics Store Type1",5690.5926
"FDZ07",15.1,"Standard",0.157154813,"Monitors",62.2194,"OUT010",15,"Small","Tier 3","Retail Electronics Store",185.7582
"DRI03",6.03,"Energy Efficient",0.022832115,"Laptops",176.7028,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1416.8224
"FDW56",7.68,"Energy Efficient",0.070900282,"Monitors",192.6162,"OUT046",16,"Small","Tier 1","Electronics Store Type1",5580.0698
"FDR20",20,"Standard",0.028180789,"Monitors",46.8744,"OUT045",11,"Small","Tier 2","Electronics Store Type1",905.488
"FDC50",15.85,"Energy Efficient",0.136497913,"Headphones",96.3094,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2856.282
"NCX05",15.2,"Energy Efficient",0.162462044,"Washing Machines",117.6492,"OUT010",15,"Small","Tier 3","Retail Electronics Store",347.5476
"FDU23",12.15,"Energy Efficient",0.0661320287789511,"Keyboards",164.7184,"OUT046",16,"Small","Tier 1","Electronics Store Type1",3962.8416
"FDN45",19.35,"Energy Efficient",0.118080437,"Speakers",222.6088,"OUT035",9,"Small","Tier 2","Electronics Store Type1",6040.1376
"FDQ51",12.857645184136,"Standard",0.017466284,"Tablets",45.4718,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",1323.6104
"FDH21",12.857645184136,"Energy Efficient",0.031073804,"Home Theater Systems",157.5604,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",5704.5744
"DRZ11",8.85,"Standard",0.113302223,"Smartphones",125.1388,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1114.5492
"NCI43",19.85,"Energy Efficient",0.025968706,"Refrigerators",49.5376,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1006.6896
"DRF03",19.1,"Energy Efficient",0.045400017,"Laptops",38.8138,"OUT045",11,"Small","Tier 2","Electronics Store Type1",690.4346
"NCF30",17,"Energy Efficient",0.126958147,"Refrigerators",125.8362,"OUT017",6,"Small","Tier 2","Electronics Store Type1",2516.724
"FDB12",11.15,"Standard",0.105307659,"Microwaves",102.0648,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1038.648
"FDW19",12.35,"Standard",0.038500421,"Monitors",110.757,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1208.427
"FDB45",20.85,"Energy Efficient",0.02137305,"Monitors",103.3306,"OUT045",11,"Small","Tier 2","Electronics Store Type1",522.653
"FDY55",12.857645184136,"Energy Efficient",0.0661320287789511,"Monitors",255.7988,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",9251.9568
"FDK40",7.035,"Energy Efficient",0.0661320287789511,"Air Conditioners",263.291,"OUT010",15,"Small","Tier 3","Retail Electronics Store",525.982
"FDU11",4.785,"Energy Efficient",0.09297084,"Keyboards",122.0098,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",2048.6666
"FDP33",12.857645184136,"Energy Efficient",0.088839949,"Speakers",254.2672,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",10993.6896
"FDN49",17.25,"Standard",0.209600084,"Printers",40.348,"OUT010",15,"Small","Tier 3","Retail Electronics Store",39.948
"FDR15",9.3,"Standard",0.033505804,"Tablets",153.4314,"OUT045",11,"Small","Tier 2","Electronics Store Type1",2482.1024
"FDO38",17.25,"Energy Efficient",0.072986772,"Headphones",78.8986,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1635.8706
"DRC24",17.85,"Energy Efficient",0.024961677,"Smartphones",153.1998,"OUT017",6,"Small","Tier 2","Electronics Store Type1",3383.5956
"NCU17",12.857645184136,"Energy Efficient",0.092433518,"Washing Machines",101.6674,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",1426.1436
"FDK22",9.8,"Energy Efficient",0.026081567,"Speakers",217.585,"OUT035",9,"Small","Tier 2","Electronics Store Type1",4327.7
"DRP35",18.85,"Energy Efficient",0.09079168,"Cameras",127.1336,"OUT013",26,"High","Tier 3","Electronics Store Type1",3579.3408
"NCL29",9.695,"Energy Efficient",0.113917889,"Washing Machines",158.2604,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2693.8268
"FDG53",10,"Energy Efficient",0.045928229,"Air Conditioners",138.118,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",1957.452
"DRM23",16.6,"Energy Efficient",0.135620265,"Cameras",172.9422,"OUT013",26,"High","Tier 3","Electronics Store Type1",2931.5174
"FDR09",18.25,"Energy Efficient",0.077709902,"Speakers",259.6962,"OUT035",9,"Small","Tier 2","Electronics Store Type1",5438.9202
"NCJ30",5.82,"Energy Efficient",0.134975628,"Refrigerators",170.579,"OUT010",15,"Small","Tier 3","Retail Electronics Store",509.337
"FDZ04",9.31,"Energy Efficient",0.037955094,"Air Conditioners",62.151,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1201.769
"FDM10",18.25,"Energy Efficient",0.076125668,"Speakers",214.0218,"OUT045",11,"Small","Tier 2","Electronics Store Type1",2564.6616
"FDR21",19.7,"Energy Efficient",0.067039526,"Speakers",178.337,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",1411.496
"DRJ49",6.865,"Energy Efficient",0.014021626,"Smartphones",127.1652,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1291.652
"FDJ15",11.35,"Standard",0.023358738,"Laptops",184.4608,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",4042.7376
"FDO34",17.7,"Energy Efficient",0.029933275,"Speakers",169.0816,"OUT035",9,"Small","Tier 2","Electronics Store Type1",5201.2296
"NCG30",12.857645184136,"Energy Efficient",0.111777297,"Refrigerators",124.6046,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2863.6058
"FDS60",20.85,"Energy Efficient",0.032448523,"Microwaves",177.866,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1078.596
"FDX57",17.25,"Standard",0.047266211,"Speakers",97.0068,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1846.9292
